,Oct
8946,11.238256373242445
8947,10.929640350741877
8948,10.854926259341184
8949,10.65687360590493
8950,9.8831896482012
8951,9.439252714771989
8952,9.503660005228477
8953,9.306254577507776
8954,8.641749308962897
8955,7.876094468161401
8956,6.9560182682891645
8957,6.192504880268125
8958,5.452961346155187
8959,4.765934066158316
8960,4.334949080442195
8961,4.082808861475467
8962,4.632703244530413
8963,4.455918513757872
8964,3.785271507563147
8965,3.1045930676225892
8966,2.1768190055472
8967,0.8528779998619523
8968,0.5662705728477613
8969,1.7255818610541314
8970,3.0988907625439217
8971,3.724475244492604
8972,3.549914040694343
8973,4.082445102774821
8974,4.817161080464917
8975,4.681937679282663
8976,4.784839589444572
8977,5.341103514805388
8978,5.314673016935818
8979,4.808548577979236
8980,4.339340291857473
8981,3.517391295834878
8982,3.8000980924918837
8983,4.488358082980149
8984,4.715458138347021
8985,4.734955655737802
8986,5.0407560386531465
8987,3.3421037536279212
8988,2.6349737474329333
8989,2.7750439632547894
8990,3.280548072562743
8991,3.9520819083245704
8992,4.880166717535342
8993,5.6553816405191215
8994,5.901042958833349
8995,5.885223425658315
8996,5.769213921802737
8997,5.61422564081786
8998,5.277693417580603
8999,5.355945346575306
9000,5.706148258167263
9001,6.152068980086651
9002,6.9244534058288885
9003,7.569901298477667
9004,7.672272440856993
9005,7.6647230146618215
9006,7.5559712436891875
9007,7.443901292204662
9008,7.532880794070508
9009,7.499054727872865
9010,6.9407878496706905
9011,6.967182534762583
9012,6.672416754352105
9013,6.132920733853752
9014,5.705511483226148
9015,5.743045262169193
9016,5.594566533582624
9017,5.259758228785567
9018,5.109597479499481
9019,4.746265025272138
9020,4.511137357503502
9021,4.41913992848382
9022,3.9570539996676652
9023,3.7000419721969298
9024,3.244614102393678
9025,2.7541817078427204
9026,1.995574282232443
9027,1.4850792439168188
9028,1.5007135689108693
9029,1.9134619251590297
9030,2.0331479878115792
9031,2.437082280486296
9032,2.3462473070816547
9033,2.5314701203099883
9034,2.5851376866851727
9035,2.8761576467722754
9036,3.1521845328863574
9037,4.139819210012924
9038,4.882780715965032
9039,4.6520466720553575
9040,4.546166142685123
9041,5.077613228358415
9042,5.650049013420458
9043,6.385039831793419
9044,7.352630506343167
9045,8.056877275169684
9046,7.380328221350734
9047,7.965299275667039
9048,8.974887790069232
9049,10.082596819496072
9050,11.259659438803713
9051,12.202798192593624
9052,12.319147023734404
9053,12.394415342365447
9054,11.929768210768879
9055,11.853743181126347
9056,13.629646225719089
9057,14.730050579168608
9058,14.352491250268967
9059,15.029502152065524
9060,14.947779859642086
9061,14.652277314587403
9062,15.146366884789714
9063,15.281805175702404
9064,15.113000112099398
9065,15.124387519575366
9066,11.061473303230107
9067,11.590929038142486
9068,12.87708908535375
9069,12.587458197012957
9070,10.970667166243206
9071,8.926622873632096
9072,6.068891769704876
9073,5.405189367348205
9074,5.860715551513825
9075,5.48909914365031
9076,4.924327735462858
9077,4.719497037927258
9078,4.351247963408715
9079,3.9732708970076573
9080,3.6541952988477635
9081,4.716607179848999
9082,4.944662577134469
9083,4.231793921003098
9084,3.7825819511533982
9085,2.991280481960034
9086,3.696643289595317
9087,4.834391241414121
9088,5.734221982629006
9089,5.882884830664042
9090,5.914263586419307
9091,6.025979697759869
9092,6.242610873195508
9093,6.510897856780998
9094,7.83779333013518
9095,7.499740654245862
9096,7.093434207941041
9097,6.552330218442843
9098,5.727623767314376
9099,4.565394959269754
9100,4.15314382957301
9101,4.758524090357354
9102,4.760624857316686
9103,4.444180103524992
9104,4.478077983142693
9105,5.280243223050255
9106,6.8003641586776515
9107,8.511544812835051
9108,9.189482484213025
9109,9.129619090626644
9110,9.161766533242531
9111,8.902125142708217
9112,8.440708819816466
9113,8.11981914182117
9114,8.126691508958888
9115,8.34306683176391
9116,8.357331285050853
9117,8.047636182961824
9118,7.942079304491745
9119,7.161406708853604
9120,6.146330965484035
9121,5.227082012244778
9122,4.3073853525702
9123,3.2787678151675688
9124,2.353127225698507
9125,1.2332486890970518
9126,0.7243419280528953
9127,1.4501027794286725
9128,2.1265758329888813
9129,2.647126588627182
9130,3.4102791821221716
9131,3.2563516773858088
9132,3.171917250380803
9133,2.925475601062406
9134,2.085882881703647
9135,1.754847137253813
9136,3.4555154440037046
9137,5.107357696955161
9138,6.045664464529716
9139,6.679844677895327
9140,6.921329976610615
9141,6.7220604584742105
9142,6.301087293287726
9143,5.879498133629805
9144,5.435170271572966
9145,4.9073660084274735
9146,4.35817643846606
9147,3.695138930513387
9148,3.2402955918288794
9149,3.0192805027959615
9150,2.958688165446046
9151,3.2330567660912863
9152,3.643978443704438
9153,4.331178833816457
9154,4.181479110382729
9155,5.3474215209321905
9156,6.156122994420703
9157,6.643800871428366
9158,6.890896648001028
9159,6.637072845615443
9160,6.393167165262618
9161,6.288443952506182
9162,6.401178037507738
9163,6.396649907380672
9164,6.169335225379972
9165,6.212275636287197
9166,6.275723318485369
9167,6.689518020595966
9168,6.703163070598551
9169,6.63681953303596
9170,6.623268616680539
9171,6.713577305056194
9172,6.692031289771895
9173,6.734522515890304
9174,6.377502514966343
9175,6.076544028556333
9176,5.747871328773207
9177,5.548607367679079
9178,5.015555222895615
9179,5.695553622620946
9180,6.198154890779362
9181,6.457831464589116
9182,6.209696808928989
9183,5.649437489348205
9184,5.014260548028386
9185,4.452467852356942
9186,4.1107502035813726
9187,4.064504914308685
9188,3.6878030601603617
9189,4.440764459467107
9190,6.038892813833347
9191,5.752911318857067
9192,3.638834963847641
9193,3.6170171157209925
9194,4.648556877266313
9195,4.921536055767048
9196,5.352423291465598
9197,4.529357472498429
9198,3.6328434658480284
9199,2.8819608646841766
9200,2.598311118370826
9201,2.3698303558464624
9202,2.082882278083745
9203,1.7719517060222212
9204,1.7379248149271302
9205,1.5588566204148195
9206,1.3875323673821627
9207,1.4171180242091987
9208,1.3771610010180986
9209,1.8358911316464324
9210,2.1448877916065694
9211,2.421895786078328
9212,2.7483764475702785
9213,3.125302105470931
9214,3.3209134527555175
9215,4.2138894235566795
9216,4.681129823280058
9217,4.796291526890261
9218,4.564574003151336
9219,4.395096402855049
9220,4.880532767941046
9221,5.55016992407421
9222,5.989028560153052
9223,6.061675725006329
9224,5.920267144826063
9225,5.736808154554563
9226,5.878304534748084
9227,5.633347085874446
9228,5.4072852490924515
9229,5.351482721205136
9230,5.375175766636253
9231,5.17533772551435
9232,4.544433937195031
9233,4.343932334547312
9234,4.306816282973439
9235,4.039697389957615
9236,4.128131731168047
9237,4.268829927635956
9238,4.714166738284233
9239,4.66899540250922
9240,4.049262582096149
9241,3.45427243981952
9242,2.9899738884641356
9243,2.5564314809945845
9244,2.038671799933208
9245,1.764801471740067
9246,1.5513988363553017
9247,1.1827024326159372
9248,0.8962918175511104
9249,0.6315965681637381
9250,0.8508901950589077
9251,1.7391455051139866
9252,2.5564880913284553
9253,2.7496583578349614
9254,2.312226379047581
9255,1.7306431889167555
9256,2.101042756622216
9257,3.4563915279342994
9258,5.784503039227786
9259,8.064227797883232
9260,8.971411144433917
9261,8.968950741077496
9262,9.001138697033397
9263,9.589584847672464
9264,9.496915060401772
9265,9.360072354458385
9266,9.366474891167028
9267,9.706659749668777
9268,9.888284432676237
9269,9.699805331575616
9270,9.065281906229714
9271,8.608059064588678
9272,8.490163684240812
9273,8.917758195659573
9274,8.669445898596448
9275,8.48318600418277
9276,7.988781468442332
9277,7.413527773332325
9278,7.092280509782558
9279,6.961130458490527
9280,7.327465011654817
9281,7.679358683911518
9282,7.179472502926245
9283,6.6612703440309025
9284,6.43543117075261
9285,6.000808293429087
9286,6.1596114358714535
9287,5.92353301149166
9288,5.758465374673298
9289,5.412572905480232
9290,4.823421951223065
9291,4.482098679119321
9292,3.7324107713588193
9293,3.304532328731743
9294,2.8040071698395854
9295,2.1167687717774903
9296,1.2947427695500466
9297,0.33970475428017766
9298,1.604949900567895
9299,1.341119853733659
9300,2.0344914586234624
9301,2.94293728532055
9302,3.3969635094585238
9303,3.671155213510419
9304,3.3187278420670916
9305,3.074828597516654
9306,3.057348890571176
9307,3.028922326929183
9308,3.0128892531766245
9309,3.0869671751653307
9310,3.297068287608149
9311,2.989559293752498
9312,2.8370324384157968
9313,3.0385365720470006
9314,3.3098062172971563
9315,3.8992040982821767
9316,4.3920446238277755
9317,4.619785473182186
9318,4.5914310041203
9319,4.693859572023542
9320,4.956346739214237
9321,5.507640031332151
9322,7.143617347160391
9323,7.775974205750606
9324,7.707709059781542
9325,7.45638887819218
9326,7.319698483963378
9327,6.5321211873184
9328,6.058595047819336
9329,5.322709687913329
9330,4.657710138458794
9331,4.300057057798793
9332,3.8497490587700307
9333,3.201036782351411
9334,3.67103154605175
9335,3.3578085865124585
9336,3.531353968025058
9337,4.242630064222892
9338,4.64593421554867
9339,4.674739400694163
9340,4.873549404719626
9341,5.395717915808772
9342,5.957531395334328
9343,6.192534885061955
9344,6.208445271019628
9345,5.786595785962997
9346,6.328513913667549
9347,6.931008862994882
9348,6.494848822450325
9349,5.861095915106064
9350,4.887015394687973
9351,3.828115215859665
9352,3.957038404449557
9353,4.888713414257024
9354,6.2780068332121415
9355,7.415169955771068
9356,8.083120205557378
9357,8.134829112244766
9358,8.014613312496838
9359,8.069886199785161
9360,8.23859793759651
9361,7.965752281945883
9362,7.7732953190549585
9363,7.94090771743151
9364,9.029977008950048
9365,9.298049288691434
9366,9.514931288675799
9367,10.346357853919343
9368,10.716862013210514
9369,10.275274938895736
9370,9.193010746521836
9371,10.171340926504978
9372,11.273003125025907
9373,11.401426705855767
9374,11.299817889062505
9375,11.572929102123803
9376,11.55890243097945
9377,11.491013660894954
9378,11.362716503404013
9379,11.242278969089039
9380,10.920283825658231
9381,10.27121971692465
9382,8.094911276672514
9383,8.143131516862038
9384,8.339704637750067
9385,8.430723057557268
9386,8.529374827240533
9387,8.769336121940315
9388,9.097967193895164
9389,9.085553044109796
9390,9.16507190768218
9391,9.330472483050567
9392,9.557892556820008
9393,9.714807072173626
9394,8.151519926470378
9395,8.554912555372901
9396,8.52169059358089
9397,7.953441463237277
9398,7.58645703954815
9399,7.731214325245766
9400,7.8161357427147635
9401,7.747543072383933
9402,7.8127837536505185
9403,7.972473903242967
9404,8.15038981261182
9405,8.575652887542947
9406,8.079757370761005
9407,8.683411906856119
9408,8.919309975183559
9409,8.592978995639482
9410,7.872965227967886
9411,7.069506949871832
9412,6.404874784869246
9413,6.383066756491759
9414,6.905820183348151
9415,7.69859853776534
9416,8.386950538214997
9417,8.552711181817823
9418,8.48041640398653
9419,8.515674623827316
9420,8.152678077550025
9421,7.671264656629505
9422,7.115397184692009
9423,6.583699053052061
9424,6.085181636911479
9425,5.767560601578532
9426,5.455848715896372
9427,5.476302851873144
9428,6.095024068464842
9429,6.815408362452643
9430,6.358585677642096
9431,6.566460668936225
9432,6.525070142263126
9433,6.728700758297882
9434,7.332209546645409
9435,7.95984976814905
9436,8.20082666786761
9437,8.512387530668507
9438,8.859207796378078
9439,8.969318397939848
9440,9.038844785519325
9441,9.102783228711033
9442,8.085529159996009
9443,8.377205305347546
9444,8.6760649964784
9445,9.002824647354736
9446,9.405675721603682
9447,9.509147817352797
9448,9.147501755710625
9449,8.80509535341254
9450,8.603280160869506
9451,8.650143525150021
9452,8.433697755738743
9453,8.023660555013088
9454,7.590763665214182
9455,6.969265536451608
9456,6.491716823105075
9457,6.143166580922394
9458,6.032632517010191
9459,5.899219716685243
9460,5.586137240497754
9461,5.132310851581516
9462,4.553636823636985
9463,4.020738962548516
9464,3.7968274180373354
9465,4.0762887197881295
9466,3.9974987799882604
9467,4.16157284972853
9468,4.342372131124848
9469,4.579815124468281
9470,5.0348330796887435
9471,5.4552253057453175
9472,5.7381011973908
9473,6.103973622972245
9474,6.884356580694314
9475,8.284502056795423
9476,8.619806605726877
9477,8.10828421680482
9478,7.187068215474127
9479,7.1708265454838305
9480,6.818329567596466
9481,6.37782498638482
9482,6.20130467878063
9483,5.9830700586518875
9484,5.379137289639867
9485,5.203520238592626
9486,4.893081656223287
9487,4.399192926813921
9488,4.537495801900729
9489,4.037206218160914
9490,4.674082904244025
9491,6.011076440758577
9492,7.6955535089191
9493,8.008208804250557
9494,8.235573098416
9495,8.741100902108247
9496,9.417583997203938
9497,9.46815904990149
9498,9.298378357331499
9499,9.135390771655425
9500,8.429102588360758
9501,7.570263100450275
9502,5.783212803286666
9503,5.768065332001141
9504,5.65721875099036
9505,5.457416931060665
9506,5.3026212470408804
9507,5.23229174494208
9508,5.036310877100879
9509,6.933100412527536
9510,8.85761388787044
9511,9.082554424512248
9512,8.135134705983974
9513,6.674324947941664
9514,5.920248393085222
9515,6.560516650233589
9516,7.674595967331968
9517,7.944536714982146
9518,8.66978044651401
9519,9.20038740098002
9520,9.509992904783822
9521,10.195150862059398
9522,11.432747712412695
9523,12.497727561086894
9524,13.243599769849496
9525,13.179859217131161
9526,13.258575462549262
9527,13.7265888040548
9528,14.730710366549424
9529,15.139909817409363
9530,15.15559533372585
9531,15.45332714070935
9532,14.984027131557589
9533,14.233218894010143
9534,13.437790326988692
9535,12.607685712268538
9536,11.48393012501783
9537,10.042397543247514
9538,8.575650750351805
9539,7.122556392071697
9540,6.3290616232272345
9541,5.296844864748341
9542,4.339190641547892
9543,3.8337499591719095
9544,3.124867743963555
9545,2.7983872410135517
9546,2.4108158996568307
9547,2.0391970739603953
9548,1.8627463013981012
9549,1.660701386322866
9550,0.5996152702616161
9551,0.946276042354658
9552,1.2447983434702279
9553,1.258313152187914
9554,1.4434392834073615
9555,1.8761939317581782
9556,2.388280406342349
9557,2.6464074479354442
9558,2.7350706566285132
9559,2.897055074794521
9560,2.905793506745473
9561,3.1375306619850902
9562,2.6828261181057025
9563,3.678051090367601
9564,4.347696977050107
9565,4.50947561606471
9566,4.512089423474204
9567,4.582200919304598
9568,4.323360840596926
9569,4.068428881923253
9570,3.7183576104848486
9571,3.2201754231743767
9572,2.8113377738292367
9573,2.3434443905625155
9574,1.7204057795529017
9575,2.4360536038908145
9576,3.5095821270421887
9577,3.833227104012234
9578,4.0457638769541715
9579,4.655092153342097
9580,5.720617027474873
9581,6.740772707380024
9582,7.554223776090801
9583,8.285116565315084
9584,8.689979030658632
9585,8.63041956210146
9586,6.613211708161434
9587,6.315370961446829
9588,7.133186022650624
9589,7.917218252371491
9590,7.412093660617289
9591,6.764259544538028
9592,6.525304849269569
9593,6.0632400319528905
9594,5.67548152064334
9595,5.343041122177001
9596,4.718855879247401
9597,4.518386347950278
9598,4.239782818605863
9599,3.8027002148060394
9600,2.5344655173616037
9601,1.3660129236632912
9602,2.0849878020230386
9603,3.2015179219027914
9604,4.044608569012866
9605,4.975368116695109
9606,6.01330292439963
9607,7.109755402509696
9608,7.978713151367908
9609,8.581226045751345
9610,8.82699685064277
9611,9.395934467769896
9612,9.566795277155785
9613,9.636920816636657
9614,9.30167922694808
9615,8.74244849850347
9616,8.129456729581683
9617,7.82977781289439
9618,7.338211038120107
9619,7.046658880999842
9620,6.904024127793173
9621,6.399559776422814
9622,5.603949907608837
9623,4.992977397654182
9624,4.786573052881779
9625,4.56956936545297
9626,3.907723266513953
9627,3.389633916916783
9628,3.002981511438126
9629,3.181042458605174
9630,3.87343598230991
9631,4.40646131463001
9632,5.035554022118709
9633,4.953899598992419
9634,4.3564147554097135
9635,3.6983932640302837
9636,3.0362459938524227
9637,2.7975931151131603
9638,1.9000396638811141
9639,1.3226429954800887
9640,1.596831763023424
9641,3.6580994994511333
9642,5.279145257502137
9643,6.225657205764014
9644,6.907955050727899
9645,8.234779459845889
9646,8.932384130257141
9647,9.841206323288894
9648,10.74724924204676
9649,11.102209175933293
9650,11.666843385180943
9651,12.310662540958601
9652,12.747574399252965
9653,13.207942853567795
9654,13.539674125837623
9655,13.55197463769675
9656,13.775064809984467
9657,14.532555076034873
9658,14.669239766570414
9659,14.936876004515014
9660,15.382385046167418
9661,16.194729500070682
9662,16.82443012804616
9663,16.019750135642045
9664,15.175976456771016
9665,15.400748292229197
9666,15.147176906221697
9667,14.394052917051752
9668,13.916208460752312
9669,13.395663482212575
9670,13.143794717000663
9671,13.13641426032406
9672,5.295463838927875
9673,4.534116090713883
9674,4.181590981894134
9675,4.081292912668784
9676,4.169006654330721
9677,4.217592518850438
9678,4.354108720476089
9679,4.909170475784242
9680,5.341145657984578
9681,5.687980095842187
9682,6.006052274003549
9683,6.266305260266166
9684,5.99533063804385
9685,5.872431236062521
9686,6.185556036098241
9687,6.084172989859333
9688,5.490856644341537
9689,5.147147856728241
9690,4.621591547036038
9691,3.7768833711053196
9692,3.274689888653662
9693,3.0767519046627156
9694,3.0360583190997
9695,3.00335514344365
9696,3.0624728529147562
9697,3.3735372019122902
9698,3.2741504176189657
9699,2.725576122462633
9700,2.522006648665957
9701,2.630770829749384
9702,2.7907677342937434
9703,3.0333054806184006
9704,3.5199487617623815
9705,4.171131861643095
9706,4.575343111014801
9707,4.351527314162768
9708,3.509675163493569
9709,2.8940307341367655
9710,2.8460302846337755
9711,3.0962766312716052
9712,3.0833329936147935
9713,3.3150580374413754
9714,3.652153883569376
9715,4.121081100249653
9716,4.813829446321324
9717,5.30717219620551
9718,4.585617222740515
9719,4.817469845425062
9720,5.0364224335326915
9721,5.272862515749051
9722,5.243335760620477
9723,5.206275498102683
9724,5.435998953860812
9725,4.923631206459353
9726,4.014555811692084
9727,3.9129412781129633
9728,3.8953553333571955
9729,3.5674778119963886
9730,2.8546975915296513
9731,2.862140041552653
9732,2.6388088077989265
9733,3.2530269081428607
9734,3.308310215746636
9735,2.4726608783162876
9736,2.137481920028017
9737,1.7630092232713142
9738,0.8480322995189864
9739,0.30092918957219433
9740,1.1051812856465502
9741,1.6534718323979525
9742,2.3555281475565244
9743,1.882310814236082
9744,1.447007866344284
9745,1.3931958335226984
9746,1.6964268026818246
9747,1.4918370138419916
9748,1.047460363465233
9749,0.9690771053256659
9750,1.0702948981649378
9751,1.4458676371979193
9752,2.3797908801015644
9753,3.2393571214584256
9754,3.03619768736697
9755,3.8598907078936393
9756,5.023563858010543
9757,4.4380033256741465
9758,3.1256775891886606
9759,2.250662610089689
9760,3.7778633902445726
9761,5.602706594725667
9762,7.512338774834983
9763,9.566490037215921
9764,10.312901107279734
9765,9.715110103179482
9766,8.540901798440702
9767,9.14624012222501
9768,9.482002023287315
9769,9.720695751693086
9770,9.433303919356469
9771,8.895520035675023
9772,8.663701771002833
9773,8.764235506899016
9774,9.304960155633704
9775,9.730070020726288
9776,10.05542542269607
9777,10.08199917590964
9778,10.015989521758543
9779,10.368268980424109
9780,10.283987808459297
9781,9.77423053190197
9782,9.270865087680543
9783,8.88067388287644
9784,8.419019756617844
9785,7.997007337109413
9786,7.63113944154339
9787,7.3412538429736625
9788,7.061257363104524
9789,6.788450835977696
9790,5.791285285854018
9791,5.518164426378997
9792,5.212634427526316
9793,5.049157509012192
9794,4.4647262019314
9795,3.7693031680483573
9796,3.218310479325642
9797,2.822747783677726
9798,2.5947045601225267
9799,2.2641466681077262
9800,2.2905635038489116
9801,2.6922304902422933
9802,3.301670415156513
9803,4.019018260379231
9804,4.4131900615322595
9805,4.629256769405923
9806,5.039627451967304
9807,5.407013518842142
9808,6.210327435880019
9809,6.241138816398168
9810,4.5450883155185915
9811,3.6650218888995374
9812,4.302921965951355
9813,5.2378438320244705
9814,5.669632741935771
9815,5.6787449154418
9816,6.101552889543784
9817,6.462176378916505
9818,6.376375196255488
9819,6.560077595038068
9820,7.6971520043637485
9821,9.460418526589269
9822,10.908631009639215
9823,11.93242655520461
9824,12.548137424569656
9825,12.883960548457308
9826,13.336496635144334
9827,13.401588596173024
9828,12.23851219469211
9829,10.893922407393235
9830,11.21578337439916
9831,11.307268101366704
9832,11.520538565023454
9833,11.61784466241026
9834,11.119465351239398
9835,10.82145992769054
9836,11.403091320624979
9837,11.880044819163096
9838,11.090953013225024
9839,9.32424004124174
9840,7.652910450853233
9841,7.147932326758977
9842,6.3709378431191155
9843,6.151642413822635
9844,5.456363489778189
9845,3.949120149918903
9846,2.4072019722714635
9847,0.6300458576427014
9848,0.9664528725769327
9849,2.1150211659480678
9850,3.7070662828744
9851,4.616301751268337
9852,5.293494896091177
9853,5.573078869856082
9854,5.130990126756176
9855,4.488808771129148
9856,5.380118438120956
9857,7.107917775615954
9858,7.380502619673298
9859,6.612658292945314
9860,5.621637073561698
9861,5.04512176062859
9862,5.300842973337349
9863,4.339307534861676
9864,3.377757018293856
9865,3.0944958626316423
9866,3.4214712191557712
9867,4.681559918238306
9868,6.30920507161359
9869,7.136089319149902
9870,7.874286159060892
9871,8.554139171229032
9872,8.8074006818592
9873,9.198760500865435
9874,8.627037550932275
9875,8.672052829403386
9876,8.815972182070135
9877,8.800441466171533
9878,8.614495146858372
9879,8.187397661495691
9880,7.833682640325477
9881,7.886811474910419
9882,8.449735485681941
9883,9.221656623784721
9884,10.038129725721308
9885,10.70223746262263
9886,11.003979210709732
9887,11.59800184315261
9888,12.244822387738001
9889,12.75127277852608
9890,13.452336690514516
9891,14.12179324510157
9892,14.515131505367263
9893,15.148573021964221
9894,16.42791040574836
9895,15.662841929584205
9896,16.03486404149841
9897,15.943555946302574
9898,13.27362840467746
9899,13.189368355818152
9900,12.988435986941793
9901,12.00930588598293
9902,10.728163219135835
9903,10.814565063693383
9904,12.137434345685676
9905,12.470685015644387
9906,12.354836928880546
9907,12.161584220980059
9908,11.853077251774028
9909,11.699621380258346
9910,11.299612622865931
9911,11.405004835973498
9912,11.007673728740276
9913,10.257508632888051
9914,9.343602969674238
9915,9.062512168014326
9916,8.920895112924828
9917,8.220129757623699
9918,8.017259034502993
9919,7.89363754822047
9920,7.803480511899706
9921,8.375529697876308
9922,7.766455078078769
9923,8.85103662963616
9924,9.013133623803744
9925,8.582398533500434
9926,9.270672100385791
9927,10.554157221388447
9928,11.588898286582326
9929,11.635922008828684
9930,10.894455745892133
9931,10.43407266377941
9932,10.316123932128638
9933,10.139309332598703
9934,9.474841333968865
9935,9.43083060866029
9936,9.058474878632424
9937,8.142440743170944
9938,7.117986775269221
9939,6.240313082599221
9940,5.543074187985555
9941,4.74871499571254
9942,3.8637042567444464
9943,3.261123401755699
9944,2.89936847835291
9945,2.9975179168370576
9946,2.487761589162656
9947,2.6631919381172318
9948,2.813072415161755
9949,3.4920484711528417
9950,4.6823919298910335
9951,5.9522924210029515
9952,6.78991143866942
9953,7.007030378517768
9954,6.957765943206895
9955,7.0225604305557
9956,7.072923830770939
9957,6.856319722795674
9958,7.210623491374813
9959,7.117300516137142
9960,6.870032621477214
9961,6.175838265736366
9962,5.001667804999978
9963,4.095704274258648
9964,3.5545918641626573
9965,3.8146167344298667
9966,4.65662521850667
9967,6.009130467242894
9968,7.438509276984783
9969,8.420819737977654
9970,9.509374120156423
9971,10.03168202292974
9972,10.8401771554658
9973,11.763237972754736
9974,12.728216970882135
9975,13.62783745706201
9976,14.247110241724156
9977,14.532240212484206
9978,15.344920511921725
9979,15.461233160750687
9980,15.767216469231425
9981,16.585319056647464
9982,14.733555174224168
9983,14.064578063210407
9984,13.22269690057519
9985,12.111753287754196
9986,11.090916208410558
9987,10.371373228257124
9988,9.174097317274505
9989,7.3303832368755835
9990,5.866900110010608
9991,4.595958147831098
9992,3.7441844721198714
9993,7.090591104203058
9994,10.689576089699885
9995,10.644299677915864
9996,9.436450521304055
9997,8.51019351520326
9998,7.968828919288936
9999,6.944144583136815
10000,5.94880595132785
10001,5.420159963817103
10002,5.385181871051204
10003,5.223261501611212
10004,4.863239417507602
10005,4.4507962999915724
10006,4.073336236817152
10007,3.790595469553477
10008,3.5741555868290753
10009,3.286573324360408
10010,2.911435866610175
10011,3.3571336783743204
10012,3.8911290131268563
10013,4.057941849997566
10014,4.01495322722981
10015,3.8923448774593914
10016,4.2059673950827285
10017,4.601542832243719
10018,5.32206746974812
10019,4.885489339684412
10020,4.329063029224244
10021,3.9328656363082852
10022,4.098235547930854
10023,4.406200061963225
10024,4.942589597349369
10025,5.451386024870067
10026,5.068043509073429
10027,4.599433191666081
10028,4.880762155151826
10029,5.688314599339361
10030,4.430063441112338
10031,4.34109394224123
10032,4.065174553939433
10033,3.6831120415867273
10034,3.2969268889914356
10035,2.9003786537604963
10036,2.504914425474037
10037,2.2850937499952995
10038,2.274831320699953
10039,2.631515219657353
10040,3.1436598930295094
10041,3.815541484303891
10042,3.0870194354832994
10043,3.57897551704709
10044,3.8074792130265327
10045,3.8155989448638876
10046,4.104398738656839
10047,4.956965156156564
10048,5.858798164547921
10049,6.681166196243609
10050,7.392046915336303
10051,7.6711793737040725
10052,7.785759950932266
10053,7.887715686257702
10054,8.216073424720161
10055,8.00206383688665
10056,7.855474554775687
10057,8.136067722197174
10058,8.285508444750725
10059,8.657807245735139
10060,9.142505317401731
10061,9.95997680027383
10062,10.803271126865406
10063,11.599611324538252
10064,12.300846637134184
10065,12.480210541458412
10066,12.591070289307801
10067,12.794099431790459
10068,12.74826364818856
10069,12.527190293792385
10070,11.930311251673121
10071,11.29447928330524
10072,10.755945932858179
10073,9.8533237859712
10074,8.707360313853213
10075,7.425387687753234
10076,6.4020521705473605
10077,5.694987725667192
10078,4.606039324526288
10079,4.346259864560507
10080,4.68151282133488
10081,4.660740754754709
10082,4.309048531609723
10083,4.08562279865268
10084,3.754045721399061
10085,2.830257482593712
10086,1.435681844100741
10087,1.0348171653379625
10088,2.7816433517277113
10089,4.02774187183481
10090,4.067418717550558
10091,4.0340102872366765
10092,4.0140177334142395
10093,3.852718208962682
10094,3.8858517747253742
10095,4.239248207802484
10096,4.480721191650089
10097,4.737116913670984
10098,4.7650734491609
10099,4.711619250996888
10100,4.786076528277634
10101,5.017911341992667
10102,5.078171219439409
10103,6.3540007502419185
10104,7.57334144589584
10105,8.690938509396796
10106,9.49292312350145
10107,10.018795768345552
10108,10.668180079374688
10109,11.447754976218192
10110,12.112037971296195
10111,12.6308401816883
10112,12.84234629138965
10113,13.181324569875976
10114,12.930720620206
10115,13.296480333523775
10116,13.625864090879746
10117,13.94395715653646
10118,14.257138916105122
10119,14.45243897105377
10120,14.472346026770191
10121,14.493609519435337
10122,14.473858629302551
10123,13.920559616727818
10124,12.4752145388064
10125,10.842493740432031
10126,9.981027722310806
10127,9.850889905032407
10128,9.744306173871466
10129,9.78732151217684
10130,10.056505580654159
10131,10.528383900497518
10132,11.004274878774034
10133,11.465740397565064
10134,12.449701855558189
10135,13.678780313096055
10136,15.19754041834566
10137,15.656504732469365
10138,14.600962197167936
10139,14.68247605009456
10140,14.680032877662304
10141,14.337034744331756
10142,13.987655701672718
10143,13.619996429027573
10144,13.339074018116856
10145,12.873158631931215
10146,12.311185641661892
10147,12.376472364659719
10148,12.849956464480648
10149,13.08236320323346
10150,12.634359741429776
10151,12.427383698835897
10152,12.551182305306416
10153,13.053116194890825
10154,12.880340651019898
10155,12.441958620907299
10156,11.796011888903923
10157,11.461864369823743
10158,11.17534384228199
10159,10.957348924014857
10160,10.635424919129926
10161,10.28082267323473
10162,8.964503175319685
10163,8.513672136609408
10164,7.772190368499259
10165,6.7512107237848396
10166,5.602775900387996
10167,4.204733094288663
10168,3.57216016806968
10169,5.219936605426927
10170,6.552653989855484
10171,7.16488150030348
10172,7.294658811951401
10173,7.419136784659144
10174,8.13336863806223
10175,7.828066790072788
10176,7.743110554404943
10177,7.403413453790308
10178,6.761630900685094
10179,6.09793649746136
10180,5.669397620270804
10181,5.119939618626403
10182,4.415401447541245
10183,3.7795044761385177
10184,2.9887264268747327
10185,2.733483151115092
10186,3.0802869974940537
10187,4.2903705480979
10188,4.505673550879219
10189,4.104165857073982
10190,4.066381093318814
10191,3.6112659395587707
10192,2.560416890960334
10193,1.475337695943149
10194,1.301071494642169
10195,1.5550770525332165
