,May
723,0.49249887466430664
724,0.4523775577545166
725,0.4204385280609131
726,0.3970754146575928
727,0.38120436668395996
728,0.3791344165802002
729,0.38613343238830566
730,0.38268303871154785
731,0.4220156669616699
732,0.48865437507629395
733,0.5448436737060547
734,0.5814158916473389
735,0.5909781455993652
736,0.580233097076416
737,0.5642633438110352
738,0.5458292961120605
739,0.51369309425354
740,0.4722902774810791
741,0.4331550598144531
742,0.3962869644165039
743,0.37795138359069824
744,0.5283811092376709
745,0.527198314666748
746,0.5350844860076904
747,0.5426750183105469
748,0.5653479099273682
749,0.619762659072876
750,0.7062156200408936
751,0.8035118579864502
752,0.9011039733886719
753,0.9723756313323975
754,1.0111167430877686
755,1.0276777744293213
756,1.0144684314727783
757,0.9716856479644775
758,0.9375777244567871
759,0.8753750324249268
760,0.8090322017669678
761,0.7306628227233887
762,0.6533777713775635
763,0.5913722515106201
764,0.5350844860076904
765,0.4823453426361084
766,0.43581652641296387
767,0.40042710304260254
768,0.3671078681945801
769,0.33792877197265625
770,0.3121013641357422
771,0.29386448860168457
772,0.2787821292877197
773,0.2684314250946045
774,0.26616406440734863
775,0.2643897533416748
776,0.26212239265441895
777,0.2638969421386719
778,0.23895668983459473
779,0.24437832832336426
780,0.2585735321044922
781,0.28311944007873535
782,0.3198890686035156
783,0.3521239757537842
784,0.38140153884887695
785,0.44202685356140137
786,0.4854011535644531
787,0.4954562187194824
788,0.5129044055938721
789,0.5487866401672363
790,0.568305253982544
791,0.6360280513763428
792,0.7584617137908936
793,0.8741919994354248
794,0.9604477882385254
795,1.1753473281860352
796,1.1197495460510254
797,1.0417745113372803
798,0.9743471145629883
799,0.9341273307800293
800,0.9371833801269531
801,1.0078635215759277
802,0.9424078464508057
803,0.9009068012237549
804,0.89923095703125
805,0.9488155841827393
806,1.083867073059082
807,1.1861908435821533
808,1.3163135051727295
809,1.4507737159729004
810,1.5186939239501953
811,1.543239712715149
812,1.570151448249817
813,1.6137229204177856
814,1.6042593717575073
815,1.5893741846084595
816,1.5866140127182007
817,1.6235806941986084
818,1.6984012126922607
819,1.801316499710083
820,1.9247359037399292
821,2.001528024673462
822,2.0321855545043945
823,2.025482416152954
824,1.9701802730560303
825,1.8850090503692627
826,1.6963311433792114
827,1.5320018529891968
828,1.3916270732879639
829,1.2741222381591797
830,1.1883594989776611
831,1.0883030891418457
832,0.9989917278289795
833,0.9217066764831543
834,0.8546736240386963
835,0.7985830307006836
836,0.7550115585327148
837,0.7242553234100342
838,0.699610710144043
839,0.6960620880126953
840,0.7185378074645996
841,0.752448558807373
842,0.7684180736541748
843,0.7636864185333252
844,0.7502799034118652
845,0.7373661994934082
846,0.7343101501464844
847,0.7411119937896729
848,0.7381546497344971
849,0.7259311676025391
850,0.7150874137878418
851,0.699413537979126
852,0.6813738346099854
853,0.6643199920654297
854,0.6513075828552246
855,0.6367180347442627
856,0.6181855201721191
857,0.6004414558410645
858,0.5855562686920166
859,0.5755999088287354
860,0.5702767372131348
861,0.5754027366638184
862,0.5971884727478027
863,0.6242973804473877
864,0.6478574275970459
865,0.6706290245056152
866,0.6813738346099854
867,0.6769378185272217
868,0.6761493682861328
869,0.7020752429962158
870,0.7616162300109863
871,0.8258888721466064
872,0.8747835159301758
873,0.9013009071350098
874,0.8838527202606201
875,0.8727133274078369
876,0.859602689743042
877,0.8432385921478271
878,0.8384084701538086
879,0.8115952014923096
880,0.8043990135192871
881,0.83298659324646
882,0.8897674083709717
883,0.9592647552490234
884,1.019791603088379
885,1.0776567459106445
886,1.0885989665985107
887,1.125664234161377
888,1.178304672241211
889,1.2329168319702148
890,1.257857084274292
891,1.3122718334197998
892,1.3947815895080566
893,1.4729537963867188
894,1.5360435247421265
895,1.6122442483901978
896,1.7098362445831299
897,1.7780520915985107
898,1.703330159187317
899,1.6787842512130737
900,1.6394517421722412
901,1.583656668663025
902,1.6264394521713257
903,1.5461970567703247
904,1.4633917808532715
905,1.3534774780273438
906,1.2362685203552246
907,1.138479232788086
908,1.0616872310638428
909,1.0003716945648193
910,0.9489140510559082
911,0.9051456451416016
912,0.8686716556549072
913,0.8391969203948975
914,0.8158340454101562
915,0.8003573417663574
916,0.7991743087768555
917,0.8137638568878174
918,0.8388025760650635
919,0.8791210651397705
920,0.9402391910552979
921,1.0103280544281006
922,1.0266919136047363
923,1.0346767902374268
924,1.0301423072814941
925,1.017425775527954
926,0.9872608184814453
927,0.9418165683746338
928,0.9010052680969238
929,0.8644328117370605
930,0.8225374221801758
931,0.7784731388092041
932,0.7348029613494873
933,0.6890630722045898
934,0.6426327228546143
935,0.6064548492431641
936,0.5749099254608154
937,0.5517439842224121
938,0.5369575023651123
939,0.5416891574859619
940,0.5734312534332275
941,0.6134538650512695
942,0.6608695983886719
943,0.7179462909698486
944,0.7667422294616699
945,0.779655933380127
946,0.7615177631378174
947,0.7344088554382324
948,0.7038495540618896
949,0.6793038845062256
950,0.6577153205871582
951,0.6404640674591064
952,0.6260716915130615
953,0.5997514724731445
954,0.5639677047729492
955,0.5256209373474121
956,0.500582218170166
957,0.4920058250427246
958,0.5315356254577637
959,0.5981743335723877
960,0.6936960220336914
